timestamp,user,fullname,text,hashtags,id,url,retweets,favorites,replies
2015-04-15 18:50:57,HarvardPolitics,Harvard Political Review,On the Record: Harvard Divest: http://youtu.be/wOOvCGqLXPk?a  via @YouTube,,588414224180895744,/HarvardPolitics/status/588414224180895744,1,0,0
2015-04-14 13:56:50,HarvardPolitics,Harvard Political Review,https://twitter.com/harvardpolitics/status/587977662204944384 …,,587977819189338112,/HarvardPolitics/status/587977819189338112,0,0,0
2015-04-14 13:56:13,HarvardPolitics,Harvard Political Review,"""Sunday night: 150+ ppl @ Massachusetts Hall 4 #HarvardHeatWeek to demand #Harvard divest its $35.9 b endowment of fossil fuel investments.""",#HarvardHeatWeek #Harvard,587977662204944384,/HarvardPolitics/status/587977662204944384,0,0,1
2015-04-13 18:42:11,HarvardPolitics,Harvard Political Review,Divest: http://youtu.be/B79B6KkRScg?a  via @YouTube,,587687239674630145,/HarvardPolitics/status/587687239674630145,0,0,0
2015-04-13 14:17:59,HarvardPolitics,Harvard Political Review,Divest: http://youtu.be/mtQi69xDh18?a  via @YouTube,,587620751966130176,/HarvardPolitics/status/587620751966130176,0,0,0
2015-03-19 19:46:28,HarvardPolitics,Harvard Political Review,On the Record: IOP Fellow Matt Lira: http://youtu.be/7emiMpWMGXY?a  via @YouTube,,578643720012226560,/HarvardPolitics/status/578643720012226560,0,0,0
2015-03-19 19:37:56,HarvardPolitics,Harvard Political Review,Matt Lira Interview 1: http://youtu.be/t_pOVYN1B8Q?a  via @YouTube,,578641572876673024,/HarvardPolitics/status/578641572876673024,0,0,0
2015-03-17 03:40:52,HarvardPolitics,Harvard Political Review,Check out our new dispatch at http://us2.campaign-archive2.com/?u=c4dbf7996ca3faec756c99b7c&id=3375549a32 … !,,577675946238427136,/HarvardPolitics/status/577675946238427136,0,0,0
2015-09-27 22:15:29,HarvardPolitics,Harvard Political Review,"The future of #police #bodycameras, including @SanDiegoPD and @SeattlePD http://harvardpolitics.com/united-states/watching-watchman/ … @harvardpolitics",#police #bodycameras,648259694344175617,/HarvardPolitics/status/648259694344175617,0,0,0
2015-09-22 02:18:07,HarvardPolitics,Harvard Political Review,"Cover topic for the winter issue? Last night, we voted in the @HarvardIOP Forum Room for our new theme. Get excited.pic.twitter.com/9J1MBxMPdJ",,646146426439921664,/HarvardPolitics/status/646146426439921664,1,4,1
2015-09-21 02:02:12,HarvardPolitics,Harvard Political Review,Final Clubs at Harvard: Tradition vs Gender Equality http://harvardpolitics.com/harvard/hprgument-tradition-vs-gender-equality/ … via @harvardpolitics,,645780032254816256,/HarvardPolitics/status/645780032254816256,0,0,0
2015-09-18 21:13:24,HarvardPolitics,Harvard Political Review,Europe's Crisis of Faith http://harvardpolitics.com/world/europes-crisis-faith/ … via @harvardpolitics,,644982578278219776,/HarvardPolitics/status/644982578278219776,0,0,0
2015-09-18 21:12:34,HarvardPolitics,Harvard Political Review,Xenophobia and the Refugee Crisis: Poised to Explode http://harvardpolitics.com/world/xenophobia-refugee-crisis-landmine-poised-explode/ … via @harvardpolitics,,644982366407163905,/HarvardPolitics/status/644982366407163905,0,0,0
2015-09-17 18:50:08,HarvardPolitics,Harvard Political Review,"My Mom Makes Me Go to Parties http://harvardpolitics.com/harvard/mom-makes-go-parties/ …, via @almostfoxnews",,644584136318021636,/HarvardPolitics/status/644584136318021636,0,0,0
2015-09-08 01:44:19,HarvardPolitics,Harvard Political Review,Daunting hurdles remain for the unification of the #Peshmerga http://harvardpolitics.com/world/kurdish-peshmerga-divided-within/ …,#Peshmerga,641064488188387328,/HarvardPolitics/status/641064488188387328,0,1,0
2015-08-25 21:29:45,HarvardPolitics,Harvard Political Review,"New Political challenges to healthy school meals, by @The_ChrisCruz http://harvardpolitics.com/united-states/food-thought/ …",,636289384602537984,/HarvardPolitics/status/636289384602537984,2,1,0
2015-08-19 02:07:40,HarvardPolitics,Harvard Political Review,The Inadequacy Complex http://harvardpolitics.com/harvard/inadequacy-complex/ … via @harvardpolitics,,633822608627208192,/HarvardPolitics/status/633822608627208192,1,1,0
2015-08-19 01:53:19,HarvardPolitics,Harvard Political Review,Election forecasting and #analytics may change the nature of American #democracy. http://harvardpolitics.com/united-states/polling-alone/ …,#analytics #democracy,633818995905400832,/HarvardPolitics/status/633818995905400832,2,0,0
2015-08-16 13:45:44,HarvardPolitics,Harvard Political Review,The #gopdebate wasn't just about talking--it was about talking fast http://harvardpolitics.com/united-states/fast-talkers-gop-debate/ …,#gopdebate,632911118898438144,/HarvardPolitics/status/632911118898438144,1,0,0
2015-08-14 02:29:13,HarvardPolitics,Harvard Political Review,"Gerard Alexander’s @nytimes op-ed on #JonStewart is as misinformed on politics as it is on comedy, says @sayheyDK http://harvardpolitics.com/books-arts/born-fun/ …",#JonStewart,632016093708685312,/HarvardPolitics/status/632016093708685312,0,0,0
2015-08-12 13:49:02,HarvardPolitics,Harvard Political Review,"""I feared that if I allowed myself to laugh, I'd be laughing at @psy_oppa as a weird Korean guy, an outsider. Myself"" http://harvardpolitics.com/books-arts/43704/ …",,631462397673373696,/HarvardPolitics/status/631462397673373696,0,0,0
2015-08-11 13:57:17,HarvardPolitics,Harvard Political Review,"Is there a #tech bubble? experts from @hello_token, @ycombinator, and @HighlandCapital doubt it http://harvardpolitics.com/online/unicorns-mythological-creatures/ …",#tech,631102088051822592,/HarvardPolitics/status/631102088051822592,3,2,0
2015-08-05 17:37:19,HarvardPolitics,Harvard Political Review,".@realDonaldTrump is the politician America deserves, but not the one America needs right now.--Lt. Gordon http://harvardpolitics.com/united-states/donald-trump-gives-us-politics-deserve/ …",,628983133145313281,/HarvardPolitics/status/628983133145313281,0,0,0
2015-07-17 14:53:26,HarvardPolitics,Harvard Political Review,"Harvard’s students still unsure about new theater concentration 
http://harvardpolitics.com/harvard/new-concentration-takes-stage/ …",,622056519979307010,/HarvardPolitics/status/622056519979307010,0,0,0
2015-07-17 13:59:55,HarvardPolitics,Harvard Political Review,Harvard’s students still unsure about new theater concentration http://harvardpolitics.com/harvard/new-concentration-takes-stage/ …,,622043052987695105,/HarvardPolitics/status/622043052987695105,0,0,0
2015-07-16 01:37:33,HarvardPolitics,Harvard Political Review,"China's Forgotten Children, via @thejoechoe http://harvardpolitics.com/world/chinas-forgotten-children/ …",,621493843029049345,/HarvardPolitics/status/621493843029049345,0,1,0
2015-07-16 01:35:07,HarvardPolitics,Harvard Political Review,"""We Harvard liberals...must be more willing to join this debate on the ground rather than merely pontificate.""https://twitter.com/matthewdisler/status/621492879836487680 …",,621493229981147136,/HarvardPolitics/status/621493229981147136,0,0,0
2015-03-10 02:27:30,HarvardPolitics,Harvard Political Review,Vote on a referendum of Netanyahu's leadership. #HPRgument on the Israeli elections http://harvardpolitics.com/world/israel-elections/ …pic.twitter.com/WOYwcwZBm7,#HPRgument,575120764376064000,/HarvardPolitics/status/575120764376064000,0,0,0
2015-03-03 15:48:54,HarvardPolitics,Harvard Political Review,"Lady Gaga’s reinvention represents more than just an inspired career move. Check it out at:
http://harvardpolitics.com/books-arts/sound-gaga-oscars-reinvention/ …pic.twitter.com/PPFJP13gkP",,572785729362915328,/HarvardPolitics/status/572785729362915328,4,2,0
2015-02-26 16:04:45,HarvardPolitics,Harvard Political Review,"How Lyndon B. Johnson & peers demeaned women & linked American manhood 2 heterosexual conquest
http://harvardpolitics.com/books-arts/war-words/ …pic.twitter.com/3PQ9jQt56C",,570977778906091520,/HarvardPolitics/status/570977778906091520,0,0,0
2015-02-25 19:58:20,HarvardPolitics,Harvard Political Review,"Why Black Studies Matter. 
http://harvardpolitics.com/united-states/black-studies-matters/ …pic.twitter.com/8sgD1nepwO",,570674176228331520,/HarvardPolitics/status/570674176228331520,0,0,0
2015-02-20 02:40:05,HarvardPolitics,Harvard Political Review,Check out our new Instagram account @HarvardPoliticspic.twitter.com/imNjLaifHc,,568600952577634304,/HarvardPolitics/status/568600952577634304,1,1,0
2015-02-20 02:05:06,HarvardPolitics,Harvard Political Review,"Check out the HPR Literary Supplement: Language and Power
Available online at http://harvardpolitics.com  http://instagram.com/p/zTjo1LDEU5/ ",,568592148469325826,/HarvardPolitics/status/568592148469325826,2,0,0
2015-02-19 02:36:38,HarvardPolitics,Harvard Political Review,Humans of New York Interview: http://youtu.be/XxxP6tTUO4Y?a  via @YouTube,,568237695262203904,/HarvardPolitics/status/568237695262203904,1,1,1
2015-05-10 22:24:26,HarvardPolitics,Harvard Political Review,"Our summer magazine, ""On the Margin: Identity, Politics, and Diversity,"" is on the newsstands!pic.twitter.com/5WNQ6AtbMy",,597527644217937920,/HarvardPolitics/status/597527644217937920,6,8,0
2015-05-09 21:36:37,HarvardPolitics,Harvard Political Review,"As Big Tobacco shrinks in US, the industry expands overseas http://harvardpolitics.com/united-states/big-tobacco-smoking-going-away/ … via @M_Estes",,597153224311832576,/HarvardPolitics/status/597153224311832576,0,1,1
2015-05-09 21:35:17,HarvardPolitics,Harvard Political Review,Big Tobacco: Why Smoking Is Not Going Away http://harvardpolitics.com/united-states/big-tobacco-smoking-going-away/ … via @M_Estes14,,597152887718940672,/HarvardPolitics/status/597152887718940672,1,1,0
2015-05-07 22:29:56,HarvardPolitics,Harvard Political Review,"How Eleganza ""creates de facto class-based divisions"" http://harvardpolitics.com/harvard/de-facto-exclusion-social-stratification-eleganza/ … via @ValentinalPerez",,596441866490519553,/HarvardPolitics/status/596441866490519553,0,0,0
2015-05-07 15:52:54,HarvardPolitics,Harvard Political Review,"An ""Underground War"" for Latinx studies at Harvard http://harvardpolitics.com/online/academic-diaspora-harvard-doesnt-latinx-studies/ … via @TheIggySabate",,596341946160939009,/HarvardPolitics/status/596341946160939009,0,0,0
2015-05-07 03:46:24,HarvardPolitics,Harvard Political Review,"In UK's elections, future of the EU could be at stake http://harvardpolitics.com/world/guide-united-kingdoms-general-election/ …",,596159117158457344,/HarvardPolitics/status/596159117158457344,2,4,0
2015-05-07 03:44:16,HarvardPolitics,Harvard Political Review,A Guide to the United Kingdom's General Election http://harvardpolitics.com/world/guide-united-kingdoms-general-election/ … via @harvardpolitics,,596158579834494976,/HarvardPolitics/status/596158579834494976,0,1,0
2015-05-07 03:43:40,HarvardPolitics,Harvard Political Review,De Facto Exclusion: Social Stratification at Eleganza http://harvardpolitics.com/harvard/de-facto-exclusion-social-stratification-eleganza/ … via @harvardpolitics,,596158429292552192,/HarvardPolitics/status/596158429292552192,0,0,0
2015-05-06 23:45:36,HarvardPolitics,Harvard Political Review,"""The assumption that younger adults are more liberal when it comes to global warming does not hold up"" http://harvardpolitics.com/online/young-voters-climate-change-takes-back-seat/ …",,596098517631901696,/HarvardPolitics/status/596098517631901696,0,0,0
2015-05-06 23:42:22,HarvardPolitics,Harvard Political Review,Check out our interview of Mike Huckabee from April 2014 #Huckabee2016 http://harvardpolitics.com/interviews/mike-huckabee-former-governor-arkansas/ … via @harvardpolitics,#Huckabee2016,596097705543376896,/HarvardPolitics/status/596097705543376896,1,0,1
2015-05-06 16:29:33,HarvardPolitics,Harvard Political Review,"@jorgeramosnews on Rubio, Cruz, Hispanic representation, and 2016 http://harvardpolitics.com/interviews/jorge-ramos/ … via @harvardpolitics",,595988784816246784,/HarvardPolitics/status/595988784816246784,1,1,0
2015-05-06 16:24:45,HarvardPolitics,Harvard Political Review,"“It’s ridiculous. It’s 2015. Pretty much every other college in the United States has a Latinx Studies program."" http://harvardpolitics.com/online/academic-diaspora-harvard-doesnt-latinx-studies/ …",,595987573178245120,/HarvardPolitics/status/595987573178245120,3,1,1
2015-05-06 16:23:14,HarvardPolitics,Harvard Political Review,Academic Diaspora: Why Harvard Doesn’t Have Latinx Studies http://harvardpolitics.com/online/academic-diaspora-harvard-doesnt-latinx-studies/ … via @harvardpolitics,,595987192142503936,/HarvardPolitics/status/595987192142503936,0,0,0
2015-05-05 14:56:44,HarvardPolitics,Harvard Political Review,Killer Mike on the Baltimore Riots http://harvardpolitics.com/interviews/killer-mike-baltimore-riots-police/ … via @harvardpolitics,,595603035994398721,/HarvardPolitics/status/595603035994398721,1,0,0
2015-05-05 14:55:13,HarvardPolitics,Harvard Political Review,"For Young Voters, Climate Change Takes a Back Seat http://harvardpolitics.com/online/young-voters-climate-change-takes-back-seat/ … via @harvardpolitics",,595602654329491456,/HarvardPolitics/status/595602654329491456,1,0,0
2015-05-05 14:54:53,HarvardPolitics,Harvard Political Review,Jorge Ramos Discusses Latinos and the Republican Party http://harvardpolitics.com/interviews/jorge-ramos/ … via @harvardpolitics,,595602572095987713,/HarvardPolitics/status/595602572095987713,0,0,0
2015-05-05 14:53:58,HarvardPolitics,Harvard Political Review,"""[W]hen an African-American is killed there is a movement... I am not seeing that with Latin-American immigrants"" http://harvardpolitics.com/interviews/jorge-ramos/ …",,595602342910779392,/HarvardPolitics/status/595602342910779392,0,0,1
2015-05-02 19:00:16,HarvardPolitics,Harvard Political Review,"Breaking News: Ohio Governor Kasich will run for President

http://harvardpolitics.com/united-states/breaking-news-ohio-governor-kasich-run-president/ …",,594577162449121280,/HarvardPolitics/status/594577162449121280,4,1,1
2014-08-20 03:39:24,HarvardPolitics,Harvard Political Review,"""[T]he job is not done until we deal with the case of Michael Brown."" - @TheRevAl on #Ferguson http://harvardpolitics.com/interviews/al-sharpton-discusses-michael-brown-ferguson-protests/ …",#Ferguson,501936511873740800,/HarvardPolitics/status/501936511873740800,0,2,0
2014-08-19 20:55:12,HarvardPolitics,Harvard Political Review,"ICYMI, @NancyKo1 writes on the rise of anti-semitism at pro-palestinian protests in Europe in ""#Gaza in #Paris""",#Gaza #Paris,501834792610959360,/HarvardPolitics/status/501834792610959360,0,0,0
2014-08-18 17:02:47,HarvardPolitics,Harvard Political Review,"Why a California judge's anti-death penalty ruling might be a loss for #abolitionists
http://harvardpolitics.com/united-states/california-death-penalty-overturn-loss-abolitionists/ …  from @e_shortell",#abolitionists,501413911661654017,/HarvardPolitics/status/501413911661654017,0,0,0
2014-08-16 03:09:58,HarvardPolitics,Harvard Political Review,"""I’m disturbed that some.. responded more to 2 reporters being arrested than an unarmed man being killed""- @TheRevAl http://tinyurl.com/otuqot8 ",,500479552662298624,/HarvardPolitics/status/500479552662298624,3,0,0
2014-08-15 22:58:31,HarvardPolitics,Harvard Political Review,"A year ago, @CrimsonDPFreed wrote #Perry's ""dominance of #Texas politics challenges the American model of democracy."" http://harvardpolitics.com/united-states/rick-perry-americas-last-feudal-king/ …",#Perry #Texas,500416272728084480,/HarvardPolitics/status/500416272728084480,0,0,0
2014-08-15 22:49:19,HarvardPolitics,Harvard Political Review,"The HPR talks with @TheRevAl about #Ferguson, social media #activism, #Watts, and other historical context.

http://harvardpolitics.com/interviews/al-sharpton-discusses-michael-brown-ferguson-protests/ …",#Watts #Ferguson #activism,500413957811609601,/HarvardPolitics/status/500413957811609601,5,2,0
2014-08-14 04:17:25,HarvardPolitics,Harvard Political Review,"As #Ferguson raises related questions, #TBT to @G_Slattery's reporting on police militarization http://harvardpolitics.com/united-states/bringing-big-guns/ … via",#Ferguson #TBT,499771752835080192,/HarvardPolitics/status/499771752835080192,4,1,1
2014-08-13 00:58:27,HarvardPolitics,Harvard Political Review,"Anti-Semitism has surged in some pro-Palestinian rallies, endangering the effort for statehood. Here's why: http://tinyurl.com/kfb2dxd ",,499359291589947392,/HarvardPolitics/status/499359291589947392,0,0,0
2014-08-13 00:46:22,HarvardPolitics,Harvard Political Review,"Be sure to vote for HPR and @HarvardIOP alumn @aburnspolitico in @Mediabistro's cutest couple superlative contest!
http://www.mediabistro.com/fishbowldc/round-3-superlatives-sexiest-radio-voice-best-writing-cutest-couple-most-basic_b130598 …",,499356249914613760,/HarvardPolitics/status/499356249914613760,0,1,1
2014-08-12 19:33:22,HarvardPolitics,Harvard Political Review,"In Minding the Gap, an HPR writer explores how gap years can improve students' transition to college: http://harvardpolitics.com/harvard/gap-year/ …",,499277481044877314,/HarvardPolitics/status/499277481044877314,1,0,0
2014-08-11 19:57:35,HarvardPolitics,Harvard Political Review,ICYMI: read about reactions to #gentrification in #Boston and Sao Paulo http://harvardpolitics.com/covers/goes-neighborhood/ … via @harvardpolitics,#Boston #gentrification,498921189549416448,/HarvardPolitics/status/498921189549416448,0,0,0
2014-08-10 13:07:03,HarvardPolitics,Harvard Political Review,The shift of #extremist violence from tribal villages to #megacities could create urban battlefields http://harvardpolitics.com/covers/urban-battlefield/ … #Taliban,#Taliban #extremist #megacities,498455488447528960,/HarvardPolitics/status/498455488447528960,1,2,0
2014-08-10 13:04:20,HarvardPolitics,Harvard Political Review,"Check out our interview with @SteveGrossmanMA, the third in our series with Mass Gov contenders, here: http://harvardpolitics.com/interviews/mass-governor-interview-series-steve-grossman/ … #mapoli",#mapoli,498454803165356032,/HarvardPolitics/status/498454803165356032,1,0,0
2014-08-10 13:03:03,HarvardPolitics,Harvard Political Review,Can peace finally happen in #Colombia? One writer asks in his most recent article. #FARC #Cuba http://harvardpolitics.com/world/can-peace-finally-happen/ …,#FARC #Cuba #Colombia,498454480229113856,/HarvardPolitics/status/498454480229113856,0,0,0
2014-08-10 12:58:41,HarvardPolitics,Harvard Political Review,"Writer @wrightlsmith responds to the ""hidden hypocrisy"" argument surrounding the US's response to the Malaysia crisis http://harvardpolitics.com/world/sorry-iran-air-655-equivalent-malaysia-flight-17/ …",,498453382000934912,/HarvardPolitics/status/498453382000934912,0,1,0
2014-08-05 20:39:07,HarvardPolitics,Harvard Political Review,"""There goes the neighborhood, thanks to #gentrification..."" says @upintheAM for the HPR. http://harvardpolitics.com/covers/goes-neighborhood/ …",#gentrification,496757313571934208,/HarvardPolitics/status/496757313571934208,1,1,0
2014-08-04 16:46:16,HarvardPolitics,Harvard Political Review,An incoming writer discusses how #mobile #cellphone improvements are changing politics in #China http://harvardpolitics.com/world/cellphones-corruption/ …,#mobile #cellphone #China,496336328762466304,/HarvardPolitics/status/496336328762466304,2,1,0
2014-08-03 13:49:24,HarvardPolitics,Harvard Political Review,Editor @taongaleslie (who lived in Argentina recently) responds to the latest opinions on the nation's debt crisis http://ow.ly/zTiAO ,,495929429076344832,/HarvardPolitics/status/495929429076344832,1,1,1
2014-08-03 13:34:20,HarvardPolitics,Harvard Political Review,"ICYMI, read @G_Slattery's piece on why we should stop calling #unaccompaniedminors a humanitarian crisis here: http://harvardpolitics.com/united-states/stop-calling-border-situation-humanitarian-crisis/ …",#unaccompaniedminors,495925638705209345,/HarvardPolitics/status/495925638705209345,0,0,0
2014-08-02 18:53:15,HarvardPolitics,Harvard Political Review,"@G_Slattery says we should stop calling the border situation a humanitarian crisis. Here's why:
http://harvardpolitics.com/united-states/stop-calling-border-situation-humanitarian-crisis/ … via @harvardpolitics",,495643507868966912,/HarvardPolitics/status/495643507868966912,0,0,0
2014-08-01 15:22:21,HarvardPolitics,Harvard Political Review,"With the news that Eric #Cantor is stepping down early, check out @matthewdisler's article about his loss: http://harvardpolitics.com/united-states/losing-cantor/ …",#Cantor,495228046043910145,/HarvardPolitics/status/495228046043910145,1,1,0
2014-07-30 15:57:59,HarvardPolitics,Harvard Political Review,"Incoming writer @TheIggySabate comments on the #debtcrisis in #Argentina, and what to do about it. http://harvardpolitics.com/world/history-repeating-argentinian-debt-crisis/ …",#debtcrisis #Argentina,494512238032478209,/HarvardPolitics/status/494512238032478209,2,2,0
2014-07-29 13:41:50,HarvardPolitics,Harvard Political Review,"A writer reflects on the ""Hidden Hypocrisy"" of the US's indictment of #Russia for the recent #Malaysia incident http://harvardpolitics.com/world/hidden-hypocrisy/ …",#Malaysia #Russia,494115584171581440,/HarvardPolitics/status/494115584171581440,1,0,0
2014-07-28 19:06:04,HarvardPolitics,Harvard Political Review,"As conflicts in Gaza continue, keep your eyes peeled for more @HarvardPolitics writing on #Jerusalem by @NancyKo1.",#Jerusalem,493834791822065666,/HarvardPolitics/status/493834791822065666,0,1,0
2014-07-24 13:54:24,HarvardPolitics,Harvard Political Review,"A writer says that it is indeed ""time to try democracy,"" but not the way that #Deresiewicz proposes in his @tnr piece http://harvardpolitics.com/harvard/missed-opportunity/ …",#Deresiewicz,492306808032096258,/HarvardPolitics/status/492306808032096258,1,1,0
2014-07-23 19:11:15,HarvardPolitics,Harvard Political Review,"Check out our interview with @CharlieForGov, the first in our series with Mass Gov contenders, here: http://harvardpolitics.com/interviews/mass-governor-interview-series-charlie-baker/ … #mapoli",#mapoli,492024159820869632,/HarvardPolitics/status/492024159820869632,0,0,0
2014-07-20 23:08:22,HarvardPolitics,Harvard Political Review,Our world editor and Virginian @matthewdisler reflects on Cantor's recent loss http://harvardpolitics.com/united-states/losing-cantor/ … via @harvardpolitics,,490996668251131904,/HarvardPolitics/status/490996668251131904,1,0,0
2014-07-20 23:07:16,HarvardPolitics,Harvard Political Review,The lack of quality #educationforall in #Chile threatens to undermine the progress it has made. http://harvardpolitics.com/world/horizon-quality-chilean-education/ … via @harvardpolitics,#Chile #educationforall,490996389380243456,/HarvardPolitics/status/490996389380243456,5,1,0
2014-07-19 23:43:33,HarvardPolitics,Harvard Political Review,The conflicting narratives of global sporting events and the cities that host them as at the #worldcup #olympics http://harvardpolitics.com/world/crossroads-reality-myth/ …,#olympics #worldcup,490643135093932032,/HarvardPolitics/status/490643135093932032,0,0,0
2014-07-19 13:25:28,HarvardPolitics,Harvard Political Review,"Read the first installment of the HPR's interviews with #magov candidates, this one by @jonah_hahn with @berwickforMA http://harvardpolitics.com/interviews/mass-governor-interview-series-don-berwick/ …",#magov,490487588541575168,/HarvardPolitics/status/490487588541575168,1,0,0
2014-07-18 15:57:51,HarvardPolitics,Harvard Political Review,". @e_shortell says K-12 schools should keep their PE programs, but not without reform. #gymclass http://harvardpolitics.com/covers/gym-class-working/ … via @harvardpolitics",#gymclass,490163549721731072,/HarvardPolitics/status/490163549721731072,0,0,0
2014-07-18 12:49:12,HarvardPolitics,Harvard Political Review,How has the @Harvard's make-up of academic interests changed over time? #stem #humanities #econ http://harvardpolitics.com/harvard/evolution-harvard-education-2/ … via @harvardpolitics,#econ #humanities #stem,490116072247283712,/HarvardPolitics/status/490116072247283712,0,3,0
2014-07-14 04:37:26,HarvardPolitics,Harvard Political Review,"Corrected: An HPR writer analyzes the fiscal implications of a GPS prison system advocated by @dylanmatt
http://harvardpolitics.com/united-states/price-electronic-prison/ …",,488542764435382273,/HarvardPolitics/status/488542764435382273,4,0,0
2015-12-18 17:06:56,HarvardPolitics,Harvard Political Review,"Selling #StarWars: on cultural ubiquity, imagined worlds, and action figures http://harvardpolitics.com/books-arts/selling-star-wars-cultural-ubiquity-imagined-worlds-action-figures/ …",#StarWars,677897849452036096,/HarvardPolitics/status/677897849452036096,2,3,0
2015-12-18 03:34:40,HarvardPolitics,Harvard Political Review,"#Shkreli may have been arrested, but the problem of price gouging meds remains #turingpharmaceuticals http://harvardpolitics.com/covers/medicated-monopolies/ …",#turingpharmaceuticals #Shkreli,677693434589798400,/HarvardPolitics/status/677693434589798400,0,0,0
