timestamp,user,fullname,text,hashtags,id,url,retweets,favorites,replies
2016-09-16 21:19:00,TheWilsonCenter,The Wilson Center,Heads of state soon gather for the UN Summit on #Refugees. At least 65 million people are waiting for their help http://j.mp/2cPT1t4 ,#Refugees,776893171292831744,/TheWilsonCenter/status/776893171292831744,0,0,1
2016-09-16 00:23:00,TheWilsonCenter,The Wilson Center,"Women's Political Participation: Leadership and the Global Agenda, moderated by @gwenkyoung #ConcordiaSummithttp://j.mp/2cYoxG0 ",#ConcordiaSummithttp,776577089344528384,/TheWilsonCenter/status/776577089344528384,6,1,0
2016-09-15 23:05:04,TheWilsonCenter,The Wilson Center,Jane Harman will join Gen. (Ret.) Petraeus at next week's #ConcordiaSummit http://j.mp/2cqsqOI pic.twitter.com/b8YRpnTxWs,#ConcordiaSummit,776557476858753024,/TheWilsonCenter/status/776557476858753024,0,2,0
2016-09-15 20:15:03,TheWilsonCenter,The Wilson Center,"The #ConcordiaSummit will have a panel on #womeninpolitics, featuring the Center's @GwenKYoung and H.E. Joyce Banda http://j.mp/2cRnUt2 ",#ConcordiaSummit #womeninpolitics,776514690243584000,/TheWilsonCenter/status/776514690243584000,1,0,0
2016-09-15 19:16:00,TheWilsonCenter,The Wilson Center,What are the biggest threats facing America in the next four years? Find out at next week's #ConcordiaSummit http://j.mp/2cqiNQ3 ,#ConcordiaSummit,776499830453596160,/TheWilsonCenter/status/776499830453596160,0,1,0
2016-09-15 14:10:11,TheWilsonCenter,The Wilson Center,Live Now: Stateless But #NotSilenced: A Conversation on #Refugees with Refugees http://j.mp/2cG9uij pic.twitter.com/XRJJprLtxT,#Refugees #NotSilenced,776422869152702464,/TheWilsonCenter/status/776422869152702464,2,3,0
2016-09-15 00:42:00,TheWilsonCenter,The Wilson Center,"Event tomorrow: Stateless But #NotSilenced: A Conversation on #Refugees with Refugees, seats still available http://j.mp/2cWpy1e ",#Refugees #NotSilenced,776219481848905728,/TheWilsonCenter/status/776219481848905728,2,2,0
2016-09-14 19:40:04,TheWilsonCenter,The Wilson Center,Live Now: Panel Discussion: Mapping #China's Cultural Genome http://j.mp/2cwNQg0 ,#China,776143495887290370,/TheWilsonCenter/status/776143495887290370,0,1,0
2016-09-13 23:44:00,TheWilsonCenter,The Wilson Center,"For his part, #Putin is using the U.S. to enhance Russia’s global profile @aarondmiller2http://j.mp/2cGmIdg ",#Putin,775842496282755072,/TheWilsonCenter/status/775842496282755072,2,3,0
2016-09-13 22:37:01,TheWilsonCenter,The Wilson Center,"On #Syria Cease-Fire, Putin and Obama Have, at Least for Now, Overlapping Interests @aarondmiller2 http://j.mp/2cttDaK ",#Syria,775825641203699712,/TheWilsonCenter/status/775825641203699712,2,0,0
2016-09-13 22:02:00,TheWilsonCenter,The Wilson Center,Will #Uzbekistan pivot to Russia? @abowen17 http://j.mp/2cp1gZU ,#Uzbekistan,775816827796647936,/TheWilsonCenter/status/775816827796647936,0,0,0
2016-09-13 21:23:00,TheWilsonCenter,The Wilson Center,Lower costs of an economic relationship with Russia than with China may push #Uzbekistan closer to Putin @abowen17 http://j.mp/2c6oeTm ,#Uzbekistan,775807013876006912,/TheWilsonCenter/status/775807013876006912,3,0,0
2016-09-13 20:15:10,TheWilsonCenter,The Wilson Center,The #ceasefire announced Friday positions Putin well: He is more than an equal partner with the U.S. @aarondmiller2 http://j.mp/2cp7kRT ,#ceasefire,775789940781219840,/TheWilsonCenter/status/775789940781219840,0,1,0
2016-09-13 19:16:01,TheWilsonCenter,The Wilson Center,Uzbekistan’s pivot? @abowen17 http://j.mp/2cWSgh5 ,,775775055913574400,/TheWilsonCenter/status/775775055913574400,0,2,0
2016-09-13 18:44:24,TheWilsonCenter,The Wilson Center,Live Now: Johnnie Carson on US Africa policyhttps://twitter.com/AfricaUpClose/status/775763806190526464 …,,775767098748526593,/TheWilsonCenter/status/775767098748526593,1,0,0
2016-09-13 18:42:01,TheWilsonCenter,The Wilson Center,"Twenty veterans kill themselves every day, the Department of #VeteransAffairs reported in July @wrightr http://j.mp/2cTgQAL ",#VeteransAffairs,775766499512516608,/TheWilsonCenter/status/775766499512516608,3,0,0
2016-09-13 17:17:04,TheWilsonCenter,The Wilson Center,"Combat missions are technically no longer being undertaken, even as the wars rage on @wrightr http://j.mp/2cTe8LG ",,775745121958715393,/TheWilsonCenter/status/775745121958715393,0,2,0
2016-09-13 16:59:00,TheWilsonCenter,The Wilson Center,Theatre of War: Sophocles’ Message for American Veterans @wrightr http://j.mp/2ctl0gn ,,775740574678810625,/TheWilsonCenter/status/775740574678810625,0,1,0
2016-09-13 14:17:00,TheWilsonCenter,The Wilson Center,Live Now: A Conversation with Ambassador Sergio Amaral @brazilportalhttp://j.mp/2ckWAD9 ,,775699808858284032,/TheWilsonCenter/status/775699808858284032,1,1,0
2016-09-12 14:10:29,TheWilsonCenter,The Wilson Center,Live Now: Transitional Justice in #Colombia’s Post-Accord Context @LATAMProg http://j.mp/2c3Pl1h ,#Colombia,775335779241496576,/TheWilsonCenter/status/775335779241496576,4,2,1
2016-09-09 23:38:03,TheWilsonCenter,The Wilson Center,"In #Africa, we know something about powerful women #50x50 @WPSProject http://j.mp/2c6agab ",#50x50 #Africa,774391450503147520,/TheWilsonCenter/status/774391450503147520,2,2,0
2016-09-09 22:47:02,TheWilsonCenter,The Wilson Center,Excellent article by @DrRadchenko on the legacy of Mao cites @CWIHP documents  http://j.mp/2cdovob pic.twitter.com/8SmnNuYn0F,,774378611566575616,/TheWilsonCenter/status/774378611566575616,3,3,0
2016-09-09 20:15:01,TheWilsonCenter,The Wilson Center,Reclaiming Our Place at the Table: Empowering African Women Leaders #50x50 http://j.mp/2cLNMer pic.twitter.com/mxV31mtXgN,#50x50,774340355479183362,/TheWilsonCenter/status/774340355479183362,1,1,0
2016-09-09 19:16:00,TheWilsonCenter,The Wilson Center,"Beneath Iranian Supreme Leader’s New Plan for Women, Social Structures of the Past http://j.mp/2cL3tBt ",,774325503415255040,/TheWilsonCenter/status/774325503415255040,2,1,0
2016-09-09 00:16:02,TheWilsonCenter,The Wilson Center,"25 years after the collapse, the former Soviet republics still share a common
political outlook @kennaninstitute http://j.mp/2csD3Cb ",,774038620655198208,/TheWilsonCenter/status/774038620655198208,0,0,0
2016-09-08 23:44:00,TheWilsonCenter,The Wilson Center,The idea of the state as the supreme governing institution endures across the post-Soviet expanse @kennaninstitute http://j.mp/2cdcp0s ,,774030559827943424,/TheWilsonCenter/status/774030559827943424,1,3,0
2016-09-08 22:37:01,TheWilsonCenter,The Wilson Center,Kennan Cable No.18: How “The State” Survived the Collapse of the Soviet Union @kennaninstitute http://j.mp/2cdal8R ,,774013699547947008,/TheWilsonCenter/status/774013699547947008,2,2,0
2016-09-08 22:02:01,TheWilsonCenter,The Wilson Center,Economic and political uncertainty facing Brazil under #Temer @viapaulosoterohttp://j.mp/2ccWfSj ,#Temer,774004891895336962,/TheWilsonCenter/status/774004891895336962,3,2,0
2016-09-08 21:23:01,TheWilsonCenter,The Wilson Center,Dilma's #impeachment has exposed latent tensions in the coalition of parties that backs #Temer @viapaulosotero http://j.mp/2cd8sc7 ,#impeachment #Temer,773995077505024000,/TheWilsonCenter/status/773995077505024000,3,1,0
2016-09-08 20:15:01,TheWilsonCenter,The Wilson Center,Impeachment with impunity throws spanner into Brazil’s recovery @viapaulosotero http://j.mp/2cag51a ,,773977964690214916,/TheWilsonCenter/status/773977964690214916,1,1,0
2016-09-08 19:16:01,TheWilsonCenter,The Wilson Center,Paranoia over foreign plots in Iran leads it to persecute dual nationals as supposed agents of foreign governments http://j.mp/2bWKvYr ,,773963117604864000,/TheWilsonCenter/status/773963117604864000,1,0,0
2016-09-08 18:42:00,TheWilsonCenter,The Wilson Center,Instead of asking tough questions #NBC chose to play the same politicized and well-worn themes @aarondmiller2 http://j.mp/2cER4Mp ,#NBC,773954557059751937,/TheWilsonCenter/status/773954557059751937,0,0,0
2016-09-08 17:17:04,TheWilsonCenter,The Wilson Center,There was very little that was productive or new #CommanderinChiefForum @aarondmiller2 http://j.mp/2cFOybN ,#CommanderinChiefForum,773933181456318464,/TheWilsonCenter/status/773933181456318464,1,1,0
2016-09-08 16:30:37,TheWilsonCenter,The Wilson Center,"Wilson Experts Jane Harman, Roger-Mark De Souza, and @GwenKYoung to speak at the Concordia Summit Sept. 19-20https://twitter.com/ConcordiaSummit/status/772071819650207744 …",,773921492757254144,/TheWilsonCenter/status/773921492757254144,2,1,0
2016-09-08 16:24:02,TheWilsonCenter,The Wilson Center,So far society has been a fast learner and the #Kremlin a successful professor @russiafiles http://j.mp/2c0SWAh ,#Kremlin,773919836028145664,/TheWilsonCenter/status/773919836028145664,0,0,0
2016-09-08 14:38:01,TheWilsonCenter,The Wilson Center,The Education of #Russian Society @russiafiles http://j.mp/2crWT0t ,#Russian,773893155091521536,/TheWilsonCenter/status/773893155091521536,1,0,0
2016-09-07 20:10:01,TheWilsonCenter,The Wilson Center,Live Now: The Aftermath of #Brazil’s Presidential Impeachment http://j.mp/2cjYA1J ,#Brazil,773614318780817408,/TheWilsonCenter/status/773614318780817408,0,0,0
2016-09-07 16:06:01,TheWilsonCenter,The Wilson Center,Iran’s Continued Imprisonment of Dual Citizens @WilsonCenterMEP http://j.mp/2bYiDl6 pic.twitter.com/Y8uEvDEwFF,,773552917001408513,/TheWilsonCenter/status/773552917001408513,2,0,1
2016-09-07 14:38:03,TheWilsonCenter,The Wilson Center,Upcoming Event 9/14: From Tribe to Nation: Iraqi #Kurdistan on the Cusp of Statehood @WilsonCenterMEP http://j.mp/2ck5jse ,#Kurdistan,773530776520560640,/TheWilsonCenter/status/773530776520560640,1,0,0
2016-09-06 14:15:11,TheWilsonCenter,The Wilson Center,"Winner of the 2014 Ion Ratiu Democracy Award, Mustafa Nayyem, profiled in @NewYorker http://j.mp/2c3s4gz pic.twitter.com/mHFwE94oT5",,773162635084824576,/TheWilsonCenter/status/773162635084824576,3,1,0
2016-09-06 14:07:00,TheWilsonCenter,The Wilson Center,"Sidelines, not the ‘main show’, defined G20 summit @abowen17http://j.mp/2cxnOr6 ",,773160576403009536,/TheWilsonCenter/status/773160576403009536,5,2,1
2016-09-02 00:05:01,TheWilsonCenter,The Wilson Center,"On #Syria, the U.S. Is Watching Other Powers Act @aarondmiller2 http://j.mp/2bHEygl pic.twitter.com/V0rTvA3l7P",#Syria,771499132271951872,/TheWilsonCenter/status/771499132271951872,1,2,1
2016-08-31 16:11:01,TheWilsonCenter,The Wilson Center,Learn how regional integration through #ECOWAS can help West African countries become more competitive@Africaupclose http://j.mp/2bGzyWk ,#ECOWAS,771017458828312578,/TheWilsonCenter/status/771017458828312578,4,4,1
2016-08-31 15:09:03,TheWilsonCenter,The Wilson Center,"Abu Muhammad al-Adnani, the Voice of ISIS, Is Dead @NewYorker @wrightr http://j.mp/2bJhblq pic.twitter.com/s4a2SF73Dl",,771001865391771648,/TheWilsonCenter/status/771001865391771648,2,1,0
2016-08-30 18:10:01,TheWilsonCenter,The Wilson Center,Live Now: Building a Case for Integrated Development: Identifying and Answering Key Research Questions http://j.mp/2bPfUuN ,,770685019027304448,/TheWilsonCenter/status/770685019027304448,1,0,0
2016-08-27 00:33:02,TheWilsonCenter,The Wilson Center,"Could #Putin make peace between Israel, Palestinians? @aarondmiller2http://j.mp/2c2EdGl ",#Putin,769331855455875072,/TheWilsonCenter/status/769331855455875072,1,0,0
2016-08-26 15:41:01,TheWilsonCenter,The Wilson Center,President Obama's initial assessment that #Syria could be kept in a box proved to be a miscalculation. @abowen17http://j.mp/2bjRyp7 ,#Syria,769197967152672768,/TheWilsonCenter/status/769197967152672768,3,2,0
2016-08-25 19:43:05,TheWilsonCenter,The Wilson Center,Obama never wanted to match active diplomacy with credible force if diplomacy failed. @abowen17 http://j.mp/2bh5VAH ,,768896497551282176,/TheWilsonCenter/status/768896497551282176,1,0,0
2016-08-25 18:13:00,TheWilsonCenter,The Wilson Center,"A changing of the guard is underway in Russia. It is via presidential decree, not elections. @kennaninstitute http://j.mp/2bhJVTf ",,768873828554506240,/TheWilsonCenter/status/768873828554506240,2,0,0
2016-08-25 16:11:03,TheWilsonCenter,The Wilson Center,Reading the Russian tea leaves is a growth industry. @kennaninstitute http://j.mp/2bxTQ7G ,,768843137833918469,/TheWilsonCenter/status/768843137833918469,1,1,0
2016-08-25 15:19:01,TheWilsonCenter,The Wilson Center,"Turkish Troops Enter #Syria to Fight #ISIS, May also Target U.S.-Backed Kurdish Militia @amberinzaman http://j.mp/2bh3LRn ",#Syria #ISIS,768830043552358400,/TheWilsonCenter/status/768830043552358400,6,6,1
2016-08-25 14:08:02,TheWilsonCenter,The Wilson Center,Putin's ever-shrinking circle shows a return to Soviet politics http://j.mp/2bCS5YG pic.twitter.com/BIvKCrGYKC,,768812181282521088,/TheWilsonCenter/status/768812181282521088,4,1,0
2016-08-25 13:09:00,TheWilsonCenter,The Wilson Center,Russia’s search for greater international influence and respect continued its downward spiral this summer. http://j.mp/2bPthsk ,,768797326643200000,/TheWilsonCenter/status/768797326643200000,0,1,0
2016-08-22 19:40:04,TheWilsonCenter,The Wilson Center,Live Now: The Challenges of Addressing New #Immigration Flows in #Costa Rica http://j.mp/2b0LrWX ,#Costa #Immigration,767808577251766273,/TheWilsonCenter/status/767808577251766273,3,3,0
2016-08-19 22:02:03,TheWilsonCenter,The Wilson Center,25 Years Later: Remembering the Collapse of the #SovietUnion @kennaninstitute http://j.mp/2boIwYA pic.twitter.com/gICAbpNDlt,#SovietUnion,766757145622810625,/TheWilsonCenter/status/766757145622810625,7,3,0
2016-08-19 20:59:15,TheWilsonCenter,The Wilson Center,"In a recovering economy, many low-middle-income families earn too much to recv assistance but can't meet basic needs http://j.mp/2b6ElAf ",,766741339526627328,/TheWilsonCenter/status/766741339526627328,7,5,0
2016-08-19 18:42:01,TheWilsonCenter,The Wilson Center,"As the #2016 Olympics draw to a close, the Sport in the #Cold War podcast looks back on Olympic history @CWIHP http://j.mp/2bobkAA ",#2016 #Cold,766706803119943680,/TheWilsonCenter/status/766706803119943680,4,0,0
2016-05-27 22:26:17,TheWilsonCenter,The Wilson Center,"Apps, real-time translation services are helping #SyrianRefugees in Turkey forge new lives http://j.mp/1WXaBva pic.twitter.com/d934udmIRH",#SyrianRefugees,736322660360192002,/TheWilsonCenter/status/736322660360192002,4,1,0
2016-05-25 17:35:09,TheWilsonCenter,The Wilson Center,Live Now: Women in Public Service in #Africa--A #PledgeforParity @WPSProject http://j.mp/25m7b9O ,#Africa #PledgeforParity,735524622020579328,/TheWilsonCenter/status/735524622020579328,1,1,0
2016-05-25 13:09:37,TheWilsonCenter,The Wilson Center,Live Now: Ayotzinapa Case: Final Report by Group of Independent Experts http://j.mp/1XwwyQj pic.twitter.com/8xfMfcWpc6,,735457795865219072,/TheWilsonCenter/status/735457795865219072,3,4,0
2016-05-23 22:35:13,TheWilsonCenter,The Wilson Center,#Saudi Arabia Faces the Missing 28 Pages http://j.mp/1NHHbhg ,#Saudi,734875357644525568,/TheWilsonCenter/status/734875357644525568,3,0,0
2016-05-23 18:10:14,TheWilsonCenter,The Wilson Center,Live Now: North Korea’s 7th Party Congress and its Implications http://j.mp/1WNFoe0 ,,734808675504787456,/TheWilsonCenter/status/734808675504787456,0,0,0
2016-05-22 17:10:01,TheWilsonCenter,The Wilson Center,"Play ""The Fiscal Ship"" and make your own plan to keep U.S. debt from rising #FiscalShip http://j.mp/1RdWOYm pic.twitter.com/SGJCXR1ArQ",#FiscalShip,734431132809318400,/TheWilsonCenter/status/734431132809318400,2,2,0
2016-05-21 16:07:10,TheWilsonCenter,The Wilson Center,Obama's Delicate Dance with #Vietnam http://j.mp/1RdWDME pic.twitter.com/DrHyfUvzS2,#Vietnam,734052925107011584,/TheWilsonCenter/status/734052925107011584,0,1,1
2016-05-21 14:27:24,TheWilsonCenter,The Wilson Center,First Female President Takes Office In #Taiwan http://j.mp/1TkkSAB pic.twitter.com/pIhJHPa4ij,#Taiwan,734027819827777541,/TheWilsonCenter/status/734027819827777541,6,2,1
2016-05-20 23:39:05,TheWilsonCenter,The Wilson Center,Upcoming Event on May 24--#Zika in the U.S: Can We Manage the Risk? http://j.mp/1TpejHH pic.twitter.com/g67k8ZxQiL,#Zika,733804268038311936,/TheWilsonCenter/status/733804268038311936,1,1,0
2016-05-20 23:32:10,TheWilsonCenter,The Wilson Center,Interview with James Hollifield on the evolving #migration crisis in #Europe http://j.mp/22itnfQ pic.twitter.com/Aw91llrhBN,#migration #Europe,733802526743638017,/TheWilsonCenter/status/733802526743638017,2,2,0
2016-05-20 22:02:15,TheWilsonCenter,The Wilson Center,6 things you need to know about #Venezuela’s political and economic crisis http://j.mp/1RbxtOH ,#Venezuela,733779900272906240,/TheWilsonCenter/status/733779900272906240,6,1,0
2016-05-20 20:07:44,TheWilsonCenter,The Wilson Center,"The Islamic State’s #Egypt affiliate, the Sinai Province, is one of most effective #ISIS branches @IslamistsComing http://j.mp/1rZB2TK ",#Egypt #ISIS,733751078144086017,/TheWilsonCenter/status/733751078144086017,0,0,0
2016-05-19 15:10:12,TheWilsonCenter,The Wilson Center,Live Now: The Migrant Crisis: Can it be Managed? A Conversation with OSCE Secretary General Lamberto Zannier http://j.mp/1U1oLHB ,,733313814507180033,/TheWilsonCenter/status/733313814507180033,3,1,0
2016-05-18 22:30:19,TheWilsonCenter,The Wilson Center,Even the most stoic in #Russia end up thinking of how not to become the next slice of salami. @russiafiles http://j.mp/1W2XlV4 ,#Russia,733062184377454592,/TheWilsonCenter/status/733062184377454592,2,0,0
2016-05-18 20:15:19,TheWilsonCenter,The Wilson Center,"A secret of #Putin’s success is his restraint and an excellent sense of timing—knowing where, when, how much to cut http://j.mp/1Tp6mWe ",#Putin,733028212507324416,/TheWilsonCenter/status/733028212507324416,1,0,0
2016-05-18 14:40:07,TheWilsonCenter,The Wilson Center,Live Now--India in Asia: A Conversation with Ambassador Nirupama Rao http://j.mp/1W2hVoC pic.twitter.com/fwpHmacTbI,,732943857646751745,/TheWilsonCenter/status/732943857646751745,0,3,0
2016-05-17 22:28:11,TheWilsonCenter,The Wilson Center,Think you can keep US federal debt in check? Play #FiscalShip and find out http://j.mp/1NvU4el pic.twitter.com/CnO1fmq72q,#FiscalShip,732699259838058497,/TheWilsonCenter/status/732699259838058497,3,4,2
2016-05-17 21:23:01,TheWilsonCenter,The Wilson Center,"When we look at Rwanda 22 years later, we forget that we were a broken nation that would have to rebuild itself http://j.mp/1qrL3Yt ",,732682861346738181,/TheWilsonCenter/status/732682861346738181,1,1,0
2016-05-17 18:40:06,TheWilsonCenter,The Wilson Center,"Live Now: A Conversation with The Honourable Saara Kuugongelwa-Amadhila, Prime Minister of the Republic of #Namibiahttp://j.mp/1OB2Wzq ",#Namibiahttp,732641863501524997,/TheWilsonCenter/status/732641863501524997,2,0,0
2016-05-17 14:10:14,TheWilsonCenter,The Wilson Center,Live Now--Managing Systemic Risk: Lessons from Canada and the United States http://j.mp/22f0jWo ,,732573948970405888,/TheWilsonCenter/status/732573948970405888,0,0,0
2016-05-17 13:10:29,TheWilsonCenter,The Wilson Center,Live Now: Dadaab to Dollo Ado--Why East Africa's Refugee Crises Can No Longer Be Ignoredhttp://j.mp/1OvLmwG ,,732558912466112512,/TheWilsonCenter/status/732558912466112512,4,2,0
2016-05-17 13:10:17,TheWilsonCenter,The Wilson Center,"Live Now: Broken Borders, Broken States: One Hundred Years After Sykes-Picot http://j.mp/1rRmtSc pic.twitter.com/kfaKEbUp3G",,732558859307495424,/TheWilsonCenter/status/732558859307495424,8,9,0
2016-05-16 23:27:15,TheWilsonCenter,The Wilson Center,Solve the US budget puzzle—your way. Play #FiscalShip from @BrookingsEcon and @TheWilsonCenter today http://j.mp/1TW6MlD ,#FiscalShip,732351737802203136,/TheWilsonCenter/status/732351737802203136,6,3,3
2016-05-16 22:49:10,TheWilsonCenter,The Wilson Center,"After Dilma Rousseff, What Lies Ahead for #Brazil? http://j.mp/1Xg3OLy ",#Brazil,732342155033903104,/TheWilsonCenter/status/732342155033903104,0,0,0
2016-05-15 20:47:02,TheWilsonCenter,The Wilson Center,"The Mo Ibrahim Foundation estimates that across Africa, $148 billion/yr is lost to corruption, 20% of its GDP http://j.mp/1TaQBnu ",,731949030494904320,/TheWilsonCenter/status/731949030494904320,4,0,0
2016-05-15 19:34:09,TheWilsonCenter,The Wilson Center,#Anticorruption activists have teamed up with tech developers to tackle the problem through technology http://j.mp/1X80x0E ,#Anticorruption,731930686903439360,/TheWilsonCenter/status/731930686903439360,1,0,0
